Zeit;Kanal A
(ms);(mV)

0.58950030;-7.27362200
0.59450030;-5.59485700
0.59950030;-4.28949300
0.60450030;-4.10248500
0.60950030;-3.72970000
0.61450030;-3.54330700
0.61950030;-4.28949300
0.62450030;-4.10248500
0.62950030;-5.78125000
0.63450030;-7.08661400
0.63950030;-8.20558500
0.64450030;-9.69795700
0.64950030;-9.88435100
0.65450030;-10.44414000
0.65950030;-11.00332000
0.66450030;-11.18971000
0.66950030;-11.37611000
0.67450030;-10.81693000
0.67950030;-11.56312000
0.68450030;-11.18971000
0.68950030;-9.88435100
0.69450030;-10.07074000
0.69950030;-9.88435100
0.70450030;-9.88435100
0.70950030;-8.39259300
0.71450030;-7.83279900
0.71950030;-7.83279900
0.72450030;-6.90022100
0.72950030;-6.52743600
0.73450030;-7.27362200
0.73950030;-6.15403500
0.74450030;-5.40846400
0.74950030;-5.40846400
0.75450030;-3.91609200
0.75950030;-3.54330700
0.76450030;-3.35691400
0.76950030;-3.35691400
0.77450030;-2.61072800
0.77950030;-2.23794300
0.78450030;-0.55917820
0.78950030;0.74557080
0.79450030;2.23794300
0.79950030;1.86454200
0.80450030;2.98351400
0.80950030;3.54330700
0.81450030;2.98351400
0.81950030;4.28949300
0.82450030;4.28949300
0.82950030;4.10248500
0.83450030;4.66227800
0.83950030;4.28949300
0.84450030;4.10248500
0.84950030;4.10248500
0.85450030;4.84867100
0.85950029;5.03506400
0.86450029;5.78125000
0.86950029;6.15403500
0.87450029;6.71382900
0.87950029;7.27362200
0.88450029;7.08661400
0.88950029;8.57898500
0.89450029;8.57898500
0.89950029;8.57898500
0.90450029;8.57898500
0.90950029;9.32455600
0.91450029;9.13816400
0.91950029;8.39259300
0.92450029;8.20558500
0.92950029;7.46001400
0.93450029;7.46001400
0.93950029;6.52743600
0.94450029;6.15403500
0.94950029;6.15403500
0.95450029;5.03506400
0.95950029;5.78125000
0.96450029;4.84867100
0.96950029;3.91609200
0.97450029;3.54330700
0.97950029;3.72970000
0.98450029;3.91609200
0.98950029;2.42433500
0.99450029;2.42433500
0.99950029;3.17052100
1.00450029;2.98351400
1.00950029;2.42433500
1.01450029;4.47588600
1.01950029;2.05093500
1.02450029;2.79712100
1.02950029;2.79712100
1.03450029;2.79712100
1.03950029;3.72970000
1.04450029;4.28949300
1.04950029;4.10248500
1.05450029;5.22207200
1.05950029;4.66227800
1.06450029;5.59485700
1.06950029;5.78125000
1.07450029;8.01919300
1.07950029;7.46001400
1.08450029;9.32455600
1.08950029;9.13816400
1.09450029;9.88435100
1.09950029;9.88435100
1.10450029;9.51156400
1.10950029;8.39259300
1.11450029;7.08661400
1.11950029;5.78125000
1.12450029;4.66227800
1.12950029;2.23794300
1.13450029;1.86454200
1.13950029;-0.55917820
1.14450029;-1.67815000
1.14950029;-2.23794300
1.15450029;-3.91609200
1.15950029;-4.47588600
1.16450029;-4.10248500
1.16950029;-3.72970000
1.17450029;-3.17052100
1.17950029;-3.17052100
1.18450029;-1.49175700
1.18950029;-1.11897100
1.19450029;0.18639270
1.19950029;1.11897100
1.20450029;2.05093500
1.20950029;1.11897100
1.21450029;2.05093500
1.21950029;2.42433500
1.22450029;2.05093500
1.22950029;1.30536400
1.23450029;0.74557080
1.23950029;0.55917820
1.24450029;0.55917820
1.24950029;-0.37278540
1.25450028;0.00000000
1.25950028;0.18639270
1.26450028;-0.37278540
1.26950028;-0.37278540
1.27450028;0.93196360
1.27950028;1.30536400
1.28450028;1.86454200
1.28950028;2.42433500
1.29450028;1.49175700
1.29950028;0.93196360
1.30450028;1.11897100
1.30950028;2.98351400
1.31450028;0.37278540
1.31950028;-0.74557080
1.32450028;-1.11897100
1.32950028;-2.05093500
1.33450028;-2.98351400
1.33950028;-4.47588600
1.34450028;-5.59485700
1.34950028;-7.27362200
1.35450028;-7.83279900
1.35950028;-9.13816400
1.36450028;-10.07074000
1.36950028;-11.18971000
1.37450028;-9.13816400
1.37950028;-10.25714000
1.38450028;-8.20558500
1.38950028;-8.01919300
1.39450028;-5.78125000
1.39950028;-5.59485700
1.40450028;-4.84867100
1.40950028;-3.91609200
1.41450028;-3.91609200
1.41950028;-3.91609200
1.42450028;-4.47588600
1.42950028;-5.78125000
1.43450028;-7.64640700
1.43950028;-8.57898500
1.44450028;-9.13816400
1.44950028;-9.32455600
1.45450028;-11.00332000
1.45950028;-11.93590000
1.46450028;-10.81693000
1.46950028;-11.37611000
1.47450028;-11.93590000
1.47950028;-11.93590000
1.48450028;-12.30869000
1.48950028;-11.37611000
1.49450028;-10.07074000
1.49950028;-9.69795700
1.50450028;-8.76537800
1.50950028;-8.76537800
1.51450028;-8.76537800
1.51950028;-7.64640700
1.52450028;-7.46001400
1.52950028;-6.71382900
1.53450028;-5.22207200
1.53950028;-6.52743600
1.54450028;-5.78125000
1.54950028;-5.03506400
1.55450028;-4.66227800
1.55950028;-4.47588600
1.56450028;-3.17052100
1.56950028;-4.28949300
1.57450028;-4.10248500
1.57950028;-2.42433500
1.58450028;-1.86454200
1.58950028;0.37278540
1.59450028;0.55917820
1.59950028;2.61072800
1.60450028;2.98351400
1.60950028;4.66227800
1.61450028;3.35691400
1.61950028;5.22207200
1.62450028;5.22207200
1.62950028;5.22207200
1.63450028;5.78125000
1.63950028;4.47588600
1.64450028;4.84867100
1.64950027;4.84867100
1.65450027;4.10248500
1.65950027;5.03506400
1.66450027;5.59485700
1.66950027;6.15403500
1.67450027;6.15403500
1.67950027;6.34104300
1.68450027;6.71382900
1.68950027;6.90022100
1.69450027;8.95177200
1.69950027;7.64640700
1.70450027;9.13816400
1.70950027;9.32455600
1.71450027;9.32455600
1.71950027;8.57898500
1.72450027;8.57898500
1.72950027;8.57898500
1.73450027;8.95177200
1.73950027;8.01919300
1.74450027;6.52743600
1.74950027;6.15403500
1.75450027;6.71382900
1.75950027;6.71382900
1.76450027;5.59485700
1.76950027;3.72970000
1.77450027;4.10248500
1.77950027;3.91609200
1.78450027;3.54330700
1.78950027;2.79712100
1.79450027;2.79712100
1.79950027;2.98351400
1.80450027;2.98351400
1.80950027;2.79712100
1.81450027;3.35691400
1.81950027;2.42433500
1.82450027;2.98351400
1.82950027;3.17052100
1.83450027;3.35691400
1.83950027;4.66227800
1.84450027;5.22207200
1.84950027;3.91609200
1.85450027;3.72970000
1.85950027;4.28949300
1.86450027;6.34104300
1.86950027;6.71382900
1.87450027;8.20558500
1.87950027;8.01919300
1.88450027;8.57898500
1.88950027;8.76537800
1.89450027;9.69795700
1.89950027;9.13816400
1.90450027;9.13816400
1.90950027;8.39259300
1.91450027;6.71382900
1.91950027;6.52743600
1.92450027;4.66227800
1.92950027;2.98351400
1.93450027;2.79712100
1.93950027;0.00000000
1.94450027;-0.37278540
1.94950027;-2.23794300
1.95450027;-4.10248500
1.95950027;-2.61072800
1.96450027;-2.79712100
1.96950027;-3.17052100
1.97450027;-3.54330700
1.97950027;-1.30536400
1.98450027;-1.86454200
1.98950027;-1.30536400
1.99450027;-0.37278540
1.99950027;0.55917820
2.00450027;0.93196360
2.00950027;1.11897100
2.01450027;1.86454200
2.01950027;2.05093500
2.02450027;3.17052100
2.02950027;2.23794300
2.03450027;2.05093500
2.03950027;0.74557080
2.04450026;1.11897100
2.04950026;0.00000000
2.05450026;0.00000000
2.05950026;-1.30536400
2.06450026;0.00000000
2.06950026;-1.11897100
2.07450026;0.55917820
2.07950026;0.18639270
2.08450026;0.93196360
2.08950026;0.18639270
2.09450026;1.49175700
2.09950026;1.86454200
2.10450026;1.11897100
2.10950026;0.55917820
2.11450026;0.37278540
2.11950026;-0.37278540
2.12450026;0.18639270
2.12950026;-2.05093500
2.13450026;-1.86454200
2.13950026;-3.54330700
2.14450026;-5.03506400
2.14950026;-5.78125000
2.15450026;-8.57898500
2.15950026;-9.51156400
2.16450026;-10.07074000
2.16950026;-10.44414000
2.17450026;-10.07074000
2.17950026;-9.69795700
2.18450026;-8.39259300
2.18950026;-8.01919300
2.19450026;-6.71382900
2.19950026;-6.34104300
2.20450026;-4.84867100
2.20950026;-4.84867100
2.21450026;-3.35691400
2.21950026;-3.91609200
2.22450026;-5.03506400
2.22950026;-5.96764200
2.23450026;-5.78125000
2.23950026;-7.64640700
2.24450026;-8.57898500
2.24950026;-9.51156400
2.25450026;-9.88435100
2.25950026;-10.81693000
2.26450026;-11.00332000
2.26950026;-12.86848000
2.27450026;-12.12229000
2.27950026;-12.49569000
2.28450026;-11.74951000
2.28950026;-11.74951000
2.29450026;-12.49569000
2.29950026;-10.44414000
2.30450026;-10.81693000
2.30950026;-9.51156400
2.31450026;-9.13816400
2.31950026;-8.95177200
2.32450026;-7.83279900
2.32950026;-6.71382900
2.33450026;-5.78125000
2.33950026;-6.71382900
2.34450026;-4.84867100
2.34950026;-4.66227800
2.35450026;-4.47588600
2.35950026;-4.66227800
2.36450026;-4.28949300
2.36950026;-3.91609200
2.37450026;-2.79712100
2.37950026;-2.23794300
2.38450026;-1.30536400
2.38950026;-0.18639270
2.39450026;1.67815000
2.39950026;2.23794300
2.40450026;3.91609200
2.40950026;3.72970000
2.41450026;3.91609200
2.41950026;5.03506400
2.42450026;4.28949300
2.42950026;3.54330700
2.43450026;3.72970000
2.43950025;3.17052100
2.44450025;3.35691400
2.44950025;3.91609200
2.45450025;4.66227800
2.45950025;3.91609200
2.46450025;4.84867100
2.46950025;5.59485700
2.47450025;6.15403500
2.47950025;7.64640700
2.48450025;8.01919300
2.48950025;7.27362200
2.49450025;7.64640700
2.49950025;8.57898500
2.50450025;8.76537800
2.50950025;9.88435100
2.51450025;9.32455600
2.51950025;8.95177200
2.52450025;9.51156400
2.52950025;8.39259300
2.53450025;8.01919300
2.53950025;7.08661400
2.54450025;6.52743600
2.54950025;6.15403500
2.55450025;5.78125000
2.55950025;5.22207200
2.56450025;4.66227800
2.56950025;3.91609200
2.57450025;4.84867100
2.57950025;3.35691400
2.58450025;4.84867100
2.58950025;2.98351400
2.59450025;3.35691400
2.59950025;3.72970000
2.60450025;3.54330700
2.60950025;3.54330700
2.61450025;3.54330700
2.61950025;4.28949300
2.62450025;4.10248500
2.62950025;3.54330700
2.63450025;3.35691400
2.63950025;4.28949300
2.64450025;3.35691400
2.64950025;4.66227800
2.65450025;4.47588600
2.65950025;5.59485700
2.66450025;6.15403500
2.66950025;5.22207200
2.67450025;6.52743600
2.67950025;7.27362200
2.68450025;8.95177200
2.68950025;8.39259300
2.69450025;9.32455600
2.69950025;9.32455600
2.70450025;10.44414000
2.70950025;8.57898500
2.71450025;8.01919300
2.71950025;6.90022100
2.72450025;5.78125000
2.72950025;4.66227800
2.73450025;2.79712100
2.73950025;0.18639270
2.74450025;-2.05093500
2.74950025;-3.54330700
2.75450025;-4.66227800
2.75950025;-4.10248500
2.76450025;-4.10248500
2.76950025;-3.91609200
2.77450025;-3.54330700
2.77950025;-3.17052100
2.78450025;-2.23794300
2.78950025;-2.42433500
2.79450025;0.00000000
2.79950025;0.55917820
2.80450025;1.49175700
2.80950025;2.05093500
2.81450025;3.54330700
2.81950025;3.91609200
2.82450025;2.61072800
2.82950025;1.86454200
2.83450025;1.30536400
2.83950024;1.11897100
2.84450024;1.67815000
2.84950024;0.55917820
2.85450024;-0.18639270
2.85950024;-1.11897100
2.86450024;-1.67815000
2.86950024;-1.49175700
2.87450024;-0.37278540
2.87950024;0.00000000
2.88450024;0.93196360
2.88950024;1.11897100
2.89450024;1.67815000
2.89950024;1.49175700
2.90450024;0.74557080
2.90950024;0.37278540
2.91450024;1.49175700
2.91950024;1.11897100
2.92450024;0.18639270
2.92950024;-2.05093500
2.93450024;-1.86454200
2.93950024;-2.23794300
2.94450024;-5.22207200
2.94950024;-6.34104300
2.95450024;-7.64640700
2.95950024;-8.20558500
2.96450024;-8.76537800
2.96950024;-11.00332000
2.97450024;-10.44414000
2.97950024;-10.07074000
2.98450024;-8.95177200
2.98950024;-8.20558500
2.99450024;-7.46001400
2.99950024;-6.52743600
3.00450024;-5.22207200
3.00950024;-4.66227800
3.01450024;-3.72970000
3.01950024;-3.54330700
3.02450024;-3.91609200
3.02950024;-5.40846400
3.03450024;-4.84867100
3.03950024;-7.27362200
3.04450024;-8.39259300
3.04950024;-10.07074000
3.05450024;-10.07074000
3.05950024;-11.37611000
3.06450024;-11.37611000
3.06950024;-12.68209000
3.07450024;-11.74951000
3.07950024;-12.49569000
3.08450024;-11.56312000
3.08950024;-11.93590000
3.09450024;-11.00332000
3.09950024;-12.30869000
3.10450024;-9.69795700
3.10950024;-9.51156400
3.11450024;-8.57898500
3.11950024;-7.83279900
3.12450024;-7.27362200
3.12950024;-6.90022100
3.13450024;-5.59485700
3.13950024;-5.78125000
3.14450024;-5.78125000
3.14950024;-4.84867100
3.15450024;-3.91609200
3.15950024;-4.10248500
3.16450024;-5.03506400
3.16950024;-5.40846400
3.17450024;-4.47588600
3.17950024;-3.35691400
3.18450024;-1.67815000
3.18950024;-0.74557080
3.19450024;0.18639270
3.19950024;1.49175700
3.20450024;1.67815000
3.20950024;3.35691400
3.21450024;4.10248500
3.21950024;3.72970000
3.22450024;4.66227800
3.22950024;4.66227800
3.23450023;4.84867100
3.23950023;4.10248500
3.24450023;3.91609200
3.24950023;3.72970000
3.25450023;4.84867100
3.25950023;6.15403500
3.26450023;6.15403500
3.26950023;4.66227800
3.27450023;5.22207200
3.27950023;5.22207200
3.28450023;7.08661400
3.28950023;7.46001400
3.29450023;9.13816400
3.29950023;8.76537800
3.30450023;8.95177200
3.30950023;9.51156400
3.31450023;9.88435100
3.31950023;9.88435100
3.32450023;9.69795700
3.32950023;9.13816400
3.33450023;8.76537800
3.33950023;8.57898500
3.34450023;7.27362200
3.34950023;7.46001400
3.35450023;6.15403500
3.35950023;4.28949300
3.36450023;5.22207200
3.36950023;4.47588600
3.37450023;5.22207200
3.37950023;4.66227800
3.38450023;3.72970000
3.38950023;3.54330700
3.39450023;4.28949300
3.39950023;3.91609200
3.40450023;4.10248500
3.40950023;3.72970000
3.41450023;3.91609200
3.41950023;4.66227800
3.42450023;2.79712100
3.42950023;3.17052100
3.43450023;3.35691400
3.43950023;2.79712100
3.44450023;3.91609200
3.44950023;5.40846400
3.45450023;5.22207200
3.45950023;5.22207200
3.46450023;5.40846400
3.46950023;5.78125000
3.47450023;6.52743600
3.47950023;7.46001400
3.48450023;7.83279900
3.48950023;8.95177200
3.49450023;8.57898500
3.49950023;8.57898500
3.50450023;9.13816400
3.50950023;9.32455600
3.51450023;8.01919300
3.51950023;6.90022100
3.52450023;6.15403500
3.52950023;4.28949300
3.53450023;2.23794300
3.53950023;-0.18639270
3.54450023;-0.93196360
3.54950023;-1.49175700
3.55450023;-2.23794300
3.55950023;-3.35691400
3.56450023;-4.10248500
3.56950023;-4.47588600
3.57450023;-2.98351400
3.57950023;-2.61072800
3.58450023;-2.61072800
3.58950023;-0.93196360
3.59450023;-0.37278540
3.59950023;1.11897100
3.60450023;2.42433500
3.60950023;0.74557080
3.61450023;2.05093500
3.61950023;2.61072800
3.62450023;2.42433500
3.62950022;2.23794300
3.63450022;1.86454200
3.63950022;1.49175700
3.64450022;0.55917820
3.64950022;-0.74557080
3.65450022;0.18639270
3.65950022;-0.74557080
3.66450022;-1.11897100
3.66950022;-0.74557080
3.67450022;-0.93196360
3.67950022;0.00000000
3.68450022;1.11897100
3.68950022;0.37278540
3.69450022;0.55917820
3.69950022;0.74557080
3.70450022;2.42433500
3.70950022;2.61072800
3.71450022;2.61072800
3.71950022;1.67815000
3.72450022;0.93196360
3.72950022;0.18639270
3.73450022;0.18639270
3.73950022;-1.67815000
3.74450022;-2.61072800
3.74950022;-5.78125000
3.75450022;-5.96764200
3.75950022;-8.57898500
3.76450022;-9.32455600
3.76950022;-10.63054000
3.77450022;-10.81693000
3.77950022;-11.00332000
3.78450022;-9.51156400
3.78950022;-9.32455600
3.79450022;-7.27362200
3.79950022;-6.71382900
3.80450022;-5.96764200
3.80950022;-4.84867100
3.81450022;-3.91609200
3.81950022;-2.98351400
3.82450022;-3.54330700
3.82950022;-4.84867100
3.83450022;-5.40846400
3.83950022;-6.90022100
3.84450022;-7.64640700
3.84950022;-8.57898500
3.85450022;-9.13816400
3.85950022;-9.88435100
3.86450022;-10.07074000
3.86950022;-10.81693000
3.87450022;-11.00332000
3.87950022;-10.81693000
3.88450022;-12.12229000
3.88950022;-10.81693000
3.89450022;-11.18971000
3.89950022;-10.44414000
3.90450022;-10.44414000
3.90950022;-9.51156400
3.91450022;-8.76537800
3.91950022;-7.83279900
3.92450022;-6.90022100
3.92950022;-6.90022100
3.93450022;-5.78125000
3.93950022;-5.78125000
3.94450022;-4.10248500
3.94950022;-4.84867100
3.95450022;-4.66227800
3.95950022;-3.91609200
3.96450022;-4.28949300
3.96950022;-3.91609200
3.97450022;-4.10248500
3.97950022;-2.98351400
3.98450022;-2.79712100
3.98950022;-0.55917820
3.99450022;0.74557080
3.99950022;0.93196360
4.00450022;0.93196360
4.00950022;2.61072800
4.01450022;3.35691400
4.01950022;4.28949300
4.02450021;5.40846400
4.02950021;5.59485700
4.03450021;4.66227800
4.03950021;4.66227800
4.04450021;5.03506400
4.04950021;4.28949300
4.05450021;5.22207200
4.05950021;3.91609200
4.06450021;5.96764200
4.06950021;5.22207200
4.07450021;5.78125000
4.07950021;5.96764200
4.08450021;6.15403500
4.08950021;6.52743600
4.09450021;8.39259300
4.09950021;8.20558500
4.10450021;9.32455600
4.10950021;8.01919300
4.11450021;9.32455600
4.11950021;9.69795700
4.12450021;9.51156400
4.12950021;8.95177200
4.13450021;9.32455600
4.13950021;8.01919300
4.14450021;7.64640700
4.14950021;6.52743600
4.15450021;6.52743600
4.15950021;6.52743600
4.16450021;6.15403500
4.16950021;4.66227800
4.17450021;3.35691400
4.17950021;3.91609200
4.18450021;4.28949300
4.18950021;3.91609200
4.19450021;3.54330700
4.19950021;3.91609200
4.20450021;3.72970000
4.20950021;3.91609200
4.21450021;3.35691400
4.21950021;1.86454200
4.22450021;3.35691400
4.22950021;3.35691400
4.23450021;4.84867100
4.23950021;3.91609200
4.24450021;5.22207200
4.24950021;2.98351400
4.25450021;3.91609200
4.25950021;4.84867100
4.26450021;5.78125000
4.26950021;5.96764200
4.27450021;6.52743600
4.27950021;6.71382900
4.28450021;8.20558500
4.28950021;8.39259300
4.29450021;9.32455600
4.29950021;9.88435100
4.30450021;9.32455600
4.30950021;8.57898500
4.31450021;8.95177200
4.31950021;8.39259300
4.32450021;5.78125000
4.32950021;4.84867100
4.33450021;4.28949300
4.33950021;2.79712100
4.34450021;-0.93196360
4.34950021;-0.55917820
4.35450021;-2.05093500
4.35950021;-3.17052100
4.36450021;-4.10248500
4.36950021;-4.10248500
4.37450021;-3.54330700
4.37950021;-2.98351400
4.38450021;-2.23794300
4.38950021;-1.86454200
4.39450021;-1.30536400
4.39950021;0.00000000
4.40450021;0.37278540
4.40950021;0.93196360
4.41450021;2.42433500
4.41950020;1.49175700
4.42450020;2.42433500
4.42950020;2.79712100
4.43450020;0.74557080
4.43950020;1.67815000
4.44450020;1.49175700
4.44950020;0.55917820
4.45450020;-0.37278540
4.45950020;0.00000000
4.46450020;-0.55917820
4.46950020;1.11897100
4.47450020;0.55917820
4.47950020;1.86454200
4.48450020;0.37278540
4.48950020;0.74557080
4.49450020;2.23794300
4.49950020;2.05093500
4.50450020;1.86454200
4.50950020;2.61072800
4.51450020;2.05093500
4.51950020;1.30536400
4.52450020;0.93196360
4.52950020;0.37278540
4.53450020;-1.67815000
4.53950020;-2.79712100
4.54450020;-3.91609200
4.54950020;-5.03506400
4.55450020;-6.71382900
4.55950020;-8.39259300
4.56450020;-8.57898500
4.56950020;-9.32455600
4.57450020;-10.07074000
4.57950020;-9.69795700
4.58450020;-9.51156400
4.58950020;-8.39259300
4.59450020;-7.83279900
4.59950020;-5.78125000
4.60450020;-5.03506400
4.60950020;-4.84867100
4.61450020;-4.10248500
4.61950020;-3.54330700
4.62450020;-3.72970000
4.62950020;-5.03506400
4.63450020;-4.84867100
4.63950020;-4.47588600
4.64450020;-6.71382900
4.64950020;-7.64640700
4.65450020;-7.83279900
4.65950020;-10.25714000
4.66450020;-10.81693000
4.66950020;-10.81693000
4.67450020;-11.74951000
4.67950020;-10.44414000
4.68450020;-11.00332000
4.68950020;-10.81693000
4.69450020;-11.74951000
4.69950020;-11.93590000
4.70450020;-11.00332000
4.70950020;-10.07074000
4.71450020;-8.57898500
4.71950020;-8.01919300
4.72450020;-7.46001400
4.72950020;-6.71382900
4.73450020;-6.34104300
4.73950020;-5.96764200
4.74450020;-4.84867100
4.74950020;-5.22207200
4.75450020;-4.47588600
4.75950020;-4.47588600
4.76450020;-3.17052100
4.76950020;-4.66227800
4.77450020;-4.47588600
4.77950020;-3.91609200
4.78450020;-2.98351400
4.78950020;-0.93196360
4.79450020;1.67815000
4.79950020;0.18639270
4.80450020;1.49175700
4.80950020;1.86454200
4.81450019;2.79712100
4.81950019;4.28949300
4.82450019;4.47588600
4.82950019;4.84867100
4.83450019;4.47588600
4.83950019;4.66227800
4.84450019;4.28949300
4.84950019;4.47588600
4.85450019;4.66227800
4.85950019;4.28949300
4.86450019;5.03506400
4.86950019;4.66227800
4.87450019;5.59485700
4.87950019;7.08661400
4.88450019;5.78125000
4.88950019;7.08661400
4.89450019;7.83279900
4.89950019;8.01919300
4.90450019;8.39259300
4.90950019;9.51156400
4.91450019;9.88435100
4.91950019;9.51156400
4.92450019;9.32455600
4.92950019;8.57898500
4.93450019;8.57898500
4.93950019;7.83279900
4.94450019;8.39259300
4.94950019;7.27362200
4.95450019;6.15403500
4.95950019;5.78125000
4.96450019;5.59485700
4.96950019;4.84867100
4.97450019;5.78125000
4.97950019;4.28949300
4.98450019;4.66227800
4.98950019;4.28949300
4.99450019;4.66227800
4.99950019;3.72970000
5.00450019;3.72970000
5.00950019;3.17052100
5.01450019;3.17052100
5.01950019;4.10248500
5.02450019;2.98351400
5.02950019;3.72970000
5.03450019;3.35691400
5.03950019;3.72970000
5.04450019;3.72970000
5.04950019;3.54330700
5.05450019;4.66227800
5.05950019;5.22207200
5.06450019;5.59485700
5.06950019;4.84867100
5.07450019;6.71382900
5.07950019;7.64640700
5.08450019;7.46001400
5.08950019;8.95177200
5.09450019;8.76537800
5.09950019;9.88435100
5.10450019;9.13816400
5.10950019;8.39259300
5.11450019;7.08661400
5.11950019;7.27362200
5.12450019;7.46001400
5.12950019;5.22207200
5.13450019;2.79712100
5.13950019;1.67815000
5.14450019;0.93196360
5.14950019;-0.37278540
5.15450019;-2.42433500
5.15950019;-2.23794300
5.16450019;-2.98351400
5.16950019;-2.98351400
5.17450019;-4.10248500
5.17950019;-2.42433500
5.18450019;-1.86454200
5.18950019;-2.23794300
5.19450019;-2.61072800
5.19950019;-0.74557080
5.20450019;-0.74557080
5.20950019;0.74557080
5.21450018;1.11897100
5.21950018;2.42433500
5.22450018;0.93196360
5.22950018;1.30536400
5.23450018;1.86454200
5.23950018;2.98351400
5.24450018;2.42433500
5.24950018;1.49175700
5.25450018;0.74557080
5.25950018;-0.37278540
5.26450018;0.93196360
5.26950018;0.18639270
5.27450018;0.37278540
5.27950018;0.55917820
5.28450018;0.74557080
5.28950018;1.30536400
5.29450018;0.93196360
5.29950018;0.93196360
5.30450018;3.17052100
5.30950018;1.86454200
5.31450018;0.74557080
5.31950018;1.49175700
5.32450018;0.93196360
5.32950018;-1.11897100
5.33450018;-2.05093500
5.33950018;-3.17052100
5.34450018;-3.91609200
5.34950018;-4.66227800
5.35450018;-5.96764200
5.35950018;-8.01919300
5.36450018;-10.07074000
5.36950018;-9.51156400
5.37450018;-10.07074000
5.37950018;-10.07074000
5.38450018;-9.13816400
5.38950018;-9.13816400
5.39450018;-8.95177200
5.39950018;-7.64640700
5.40450018;-5.59485700
5.40950018;-4.84867100
5.41450018;-3.91609200
5.41950018;-2.98351400
5.42450018;-4.47588600
5.42950018;-5.03506400
5.43450018;-3.91609200
5.43950018;-5.96764200
5.44450018;-6.52743600
5.44950018;-8.39259300
5.45450018;-9.13816400
5.45950018;-10.63054000
5.46450018;-11.37611000
5.46950018;-11.74951000
5.47450018;-11.93590000
5.47950018;-12.30869000
5.48450018;-12.12229000
5.48950018;-12.30869000
5.49450018;-11.74951000
5.49950018;-11.00332000
5.50450018;-10.44414000
5.50950018;-10.63054000
5.51450018;-8.57898500
5.51950018;-8.39259300
5.52450018;-7.64640700
5.52950018;-7.83279900
5.53450018;-7.64640700
5.53950018;-6.34104300
5.54450018;-5.22207200
5.54950018;-5.03506400
5.55450018;-5.03506400
5.55950018;-5.03506400
5.56450018;-4.10248500
5.56950018;-5.03506400
5.57450018;-4.10248500
5.57950018;-4.47588600
5.58450018;-2.23794300
5.58950018;-1.49175700
5.59450018;-0.37278540
5.59950018;0.00000000
5.60450018;1.49175700
5.60950017;2.61072800
5.61450017;3.17052100
5.61950017;2.98351400
5.62450017;5.59485700
5.62950017;4.84867100
5.63450017;4.66227800
5.63950017;5.22207200
5.64450017;4.28949300
5.64950017;4.47588600
5.65450017;5.03506400
5.65950017;4.84867100
5.66450017;4.66227800
5.66950017;5.59485700
5.67450017;5.78125000
5.67950017;7.08661400
5.68450017;6.90022100
5.68950017;6.71382900
5.69450017;7.64640700
5.69950017;8.57898500
5.70450017;8.20558500
5.70950017;9.88435100
5.71450017;9.88435100
5.71950017;9.88435100
5.72450017;9.69795700
5.72950017;9.88435100
5.73450017;9.69795700
5.73950017;8.57898500
5.74450017;8.95177200
5.74950017;8.39259300
5.75450017;6.90022100
5.75950017;5.78125000
5.76450017;6.15403500
5.76950017;5.78125000
5.77450017;4.84867100
5.77950017;3.91609200
5.78450017;4.47588600
5.78950017;4.10248500
5.79450017;4.47588600
5.79950017;4.84867100
5.80450017;3.72970000
5.80950017;3.72970000
5.81450017;3.35691400
5.81950017;2.79712100
5.82450017;2.79712100
5.82950017;2.98351400
5.83450017;2.98351400
5.83950017;3.91609200
5.84450017;3.91609200
5.84950017;4.28949300
5.85450017;4.28949300
5.85950017;3.72970000
5.86450017;3.35691400
5.86950017;4.66227800
5.87450017;5.59485700
5.87950017;7.27362200
5.88450017;6.52743600
5.88950017;7.46001400
5.89450017;8.95177200
5.89950017;8.95177200
5.90450017;9.32455600
5.90950017;9.88435100
5.91450017;9.32455600
5.91950017;8.20558500
5.92450017;7.46001400
5.92950017;5.96764200
5.93450017;4.84867100
5.93950017;2.79712100
5.94450017;2.42433500
5.94950017;-0.74557080
5.95450017;-1.67815000
5.95950017;-2.98351400
5.96450017;-2.98351400
5.96950017;-3.35691400
5.97450017;-3.17052100
5.97950017;-3.91609200
5.98450017;-2.98351400
5.98950017;-2.42433500
5.99450017;-1.49175700
5.99950017;-0.93196360
6.00450016;0.55917820
6.00950016;1.86454200
6.01450016;2.05093500
6.01950016;2.98351400
6.02450016;1.86454200
6.02950016;2.42433500
6.03450016;3.35691400
6.03950016;1.67815000
6.04450016;0.93196360
6.04950016;-1.11897100
6.05450016;0.55917820
6.05950016;0.93196360
6.06450016;1.30536400
6.06950016;0.00000000
6.07450016;-0.37278540
6.07950016;-0.18639270
6.08450016;0.00000000
6.08950016;-0.37278540
6.09450016;1.11897100
6.09950016;1.49175700
6.10450016;2.42433500
6.10950016;0.93196360
6.11450016;1.49175700
6.11950016;0.00000000
6.12450016;1.11897100
6.12950016;-0.74557080
6.13450016;-1.11897100
6.13950016;-1.49175700
6.14450016;-3.91609200
6.14950016;-6.34104300
6.15450016;-7.27362200
6.15950016;-8.20558500
6.16450016;-10.07074000
6.16950016;-9.69795700
6.17450016;-10.07074000
6.17950016;-11.00332000
6.18450016;-10.44414000
6.18950016;-9.13816400
6.19450016;-8.01919300
6.19950016;-7.64640700
6.20450016;-5.78125000
6.20950016;-5.22207200
